setting,L0,z0,z1,As,hr0,k,Ts,Tlab,Da,composition,T0,T1,P0,rho0,critical_depth,critical_pressure,critical_temperature,plag_out_pressure,plag_out_temperature,plag_out_depth,qs0,qs1,effective_delta_rho,max_delta_rho,max_rho,max_densification_rate_1Myr,max_densification_rate_100kyr,max_densification_rate_50kyr,max_densification_rate_10kyr
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,0.3,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8069764499674,108000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.1266045812308056,4.428894638981211,4.584608609950782,4.593102958537693,4.593102958537693
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,0.3,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.941351304634,108000.0,30000.0,1241.706978374256,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.1849202743540586,4.290781757994818,4.430321886797024,4.437909846368118,4.437909846368118
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,1.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1144812839534,108000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.1796232347948434,8.01646258044175,8.064357625643172,8.065757796952587,8.065757796952587
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,1.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6593341500957,108000.0,30000.0,1241.706978374256,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.087045987848353,7.186752845290867,7.26410775888981,7.267353430327266,7.267353430327266
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,1.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8069764499674,108000.0,30000.0,1241.706978374256,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.2268648412564,8.225094780574434,8.252385876839048,8.252648611220673,8.252648611220673
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,1.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.941351304634,108000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.2841399883433833,7.74452942126014,7.745563842299219,7.745585835849467,7.745585835849467
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,3.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1144812839534,108000.0,30000.0,1241.706978374256,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.293215145666998,10.742322009997396,10.745008839905244,10.745034380190749,10.745034380190749
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,3.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6593341500957,108000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.1865015073530754,9.587733126030333,9.590017225604052,9.590070264079255,9.590070264079255
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,3.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8069764499674,108000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.342521871104157,10.913923695885957,10.916345746055093,10.916347591349988,10.916347591349988
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,3.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.941351304634,75045.04504504504,20466.134594594594,1205.8684547821272,nan,nan,nan,0.08533866668423332,0.07631977782462214,0.01986441860583486,0.0371705309304553,3.394540928549972,10.37500580608829,10.379236832578368,10.379274367732437,10.379274367732437
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1144812839534,79849.8498498499,21776.491351351367,1240.5873067301595,nan,nan,nan,0.08533866668423332,0.07631977782462214,0.00041672168887452177,0.0004453887206876672,3.357815786340204,13.075285235885655,13.090936260980834,13.090946076831147,13.090946076831147
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6593341500957,108000.0,30000.0,1241.706978374256,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.2472939613893375,11.243428000091464,11.24838796074484,11.248467153490724,11.248467153490724
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8069764499674,70740.74074074074,19292.273333333334,1176.595247940035,nan,nan,nan,0.08533866668423332,0.07631977782462214,0.02595206044842183,0.04673022991421272,3.404100627533729,13.010947531132373,13.025857758124582,13.025908925962288,13.025908925962288
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.941351304634,63883.88388388387,17422.285045045042,1133.5325488890087,21762.84180180179,1240.2145502901506,79799.79979979976,0.08533866668423332,0.07631977782462214,0.05646254736251262,0.08887263597340223,3.446243033592919,12.756442713611559,12.760422154591552,12.760516156539051,12.760516156539051
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,30.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1144812839534,72242.2422422423,19701.759819819836,1186.6105063524265,21025.76612612614,1220.4327777368674,77097.09709709714,0.08533866668423332,0.07631977782462214,0.016415800986496084,0.02792673624445996,3.385297133863977,12.806430425574268,12.815125693041773,12.815543895937186,12.815543895937186
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,30.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6593341500957,108000.0,30000.0,1241.706978374256,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.2843211162542985,10.319567084485382,10.326582915736253,10.326587177019414,10.326587177019414
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,30.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8069764499674,65235.23523523518,17790.82288288287,1141.6722829838275,21025.766126126087,1220.4327777368674,77097.09709709695,0.08533866668423332,0.07631977782462214,0.04381994236774874,0.07282751779280838,3.430197915412325,12.297021701599517,12.30077102813997,12.301779846172254,12.301779846172254
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,30.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.941351304634,57477.47747747759,15675.142702702735,1097.2626889751887,19360.52108108112,1178.249850133043,70990.99099099112,0.08533866668423332,0.07631977782462214,0.07172962199451091,0.1042063347214115,3.461576732340928,13.078530403372161,13.086740024806927,13.086757291205389,13.086757291205389
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,100.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1144812839534,66836.83683683684,18227.608468468472,1151.5400075615198,19046.58144144144,1170.6870602256254,69839.83983983983,0.08533866668423332,0.07631977782462214,0.02714798271937777,0.035335513856181056,3.3927059114756974,15.991279357182043,16.03138186090248,16.03182286736448,16.03182286736448
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,100.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6593341500957,108000.0,30000.0,1241.706978374358,20275.040900900953,1200.9852537953027,74344.34434434453,0.08533866668423332,0.07631977782462214,nan,nan,3.3066829015966244,13.262767944676492,13.280811257911596,13.28133982400313,13.28133982400313
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,100.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8069764499674,62382.38238238243,17012.798558558574,1124.6882310746728,19169.427387387383,1173.6316883953398,70290.29029029027,0.08533866668423332,0.07631977782462214,0.05825655430291483,0.08003577847282539,3.437406176092342,17.329595884262034,17.352264140726884,17.352833895316376,17.352833895316376
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,100.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.941351304634,54224.224224224236,14787.921981981986,1080.3104136920545,17831.77153153154,1142.5872153137739,65385.385385385416,0.08533866668423332,0.07631977782462214,0.0781409748625134,0.10439274066236592,3.4617631382602183,18.25277924272779,18.29774530678244,18.298055552124026,18.298055552124026
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,300.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1144812839534,63733.73373373367,17381.33639639638,1132.6386514201056,17968.267027027014,1145.6521815910125,65885.88588588583,0.08533866668423332,0.07631977782462214,0.03113087531925393,0.0363227141539757,3.393693111773492,22.40074350771187,22.56164988018294,22.5635341761228,22.5635341761228
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,300.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6593341500957,108000.0,30000.0,1241.7069783742563,19155.777837837813,1173.303572604889,70240.24024024013,0.08533866668423332,0.07631977782462214,nan,nan,3.308297197523502,18.665388560254467,18.725636958398972,18.726438887923038,18.726438887923038
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,300.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8069764499674,60980.98098098095,16630.611171171164,1116.6233156387025,18186.659819819815,1150.6047415356725,66686.68668668666,0.08533866668423332,0.07631977782462214,0.06539071818338454,0.08063989077503697,3.4380102883945534,24.54656135544283,24.646332889047528,24.647026854767,24.647026854767
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,300.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.941351304634,53673.67367367378,14637.776936936967,1077.5392634312418,17108.345405405427,1126.7330907167516,62732.73273273282,0.08533866668423332,0.07631977782462214,0.08195415197286385,0.10380070437292899,3.461171101992446,25.555937074301657,25.830031762818045,25.831025935189313,25.831025935189313
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,1000.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1144812839534,61681.68168168174,16821.70486486488,1120.6328687302187,17299.43909909912,1130.8571669406128,63433.4334334335,0.08533866668423332,0.07631977782462214,0.03273033116002987,0.03652237788313739,3.3938927755026542,31.255161886763528,32.076744867317004,32.07691521748445,32.07691521748445
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,1000.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6593341500957,108000.0,30000.0,1241.7069783442387,18568.847207207218,1159.4156933766312,68088.08808808813,0.08533866668423332,0.07631977782462214,nan,nan,3.308310228169802,26.40846244712946,26.681571274923016,26.681849831174105,26.681849831174105
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,1000.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8069764499674,59829.829829829825,16316.671531531532,1110.1356408512374,17558.78054054054,1136.5273989627715,64384.384384384386,0.08533866668423332,0.07631977782462214,0.06923947867102057,0.08081609847429272,3.4381864960935355,34.80744001633357,34.80744001633357,34.8770213006,34.8770213006
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,1000.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.941351304634,53373.37337337339,14555.879639639645,1076.0396459913213,16644.260720720722,1116.9081931036876,61031.03103103104,0.08533866668423332,0.07631977782462214,0.08447372949697023,0.10355183207345497,3.4609222296930144,34.728790069692295,34.728790069692295,34.84385297658657,34.84385297658657
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,3000.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1144812839534,60930.93093093103,16616.96162162165,1116.3386718943948,17053.747207207234,1125.563197168637,62532.532532532634,0.08533866668423332,0.07631977782462214,0.03326132613054169,0.036491653400055224,3.393862051019506,41.156904155745934,41.156904155745934,41.17261725524786,41.17261725524786
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,3000.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6593341500957,108000.0,30000.0,1241.7069783742566,18350.45441441433,1154.3584265681138,67287.28728728698,0.08533866668423332,0.07631977782462214,nan,nan,3.3082606729262936,33.79749576498323,33.79749576498323,33.86389530515063,33.86389530515063
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,3000.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8069764499674,59079.07907907907,16111.928288288285,1105.971158991845,17299.439099099098,1130.8571669406126,63433.43343343343,0.08533866668423332,0.07631977782462214,0.07005870697097856,0.08078959723403267,3.438159994139668,37.48803871076302,37.48803871076302,37.70144198304193,37.70144198304193
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,3000.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.941351304634,53323.323323323624,14542.230090090174,1075.790526806458,16398.568828828884,1111.8161579977236,60130.13013013033,0.08533866668423332,0.07631977782462214,0.08619353016942283,0.10348218880363058,3.460852586423124,34.30607776135632,34.30607776135632,34.55237544297734,34.55237544297734
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10000.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1144812839534,60680.68068068094,16548.713873873945,1114.9189589830341,16958.200360360446,1123.5248817055497,62182.18218218249,0.08533866668423332,0.07631977782462214,0.033567843468445116,0.036468589547075325,3.3938389869893095,45.833526346150705,45.833526346150705,45.950546167516386,45.950546167516386
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10000.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6593341500957,108000.0,30000.0,1241.7069809679367,18254.907567567596,1152.1646868126386,66936.93693693704,0.08533866668423332,0.07631977782462214,nan,nan,3.3082351694102257,36.20553303719859,36.20553303719859,36.31953952735249,36.31953952735249
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10000.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8069764499674,58778.778778778425,16030.030990990894,1104.3200906508168,17190.242702702588,1128.4949426592716,63033.03303303261,0.08533866668423332,0.07631977782462214,0.07034538999965266,0.08076204737369341,3.43813244452712,37.936243240314525,37.936243240314525,38.21655484149219,38.21655484149219
b,60000.0,,,1.95e-06,12500.0,3.0,283.15,1603.15,10000.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.941351304634,53273.27327327326,14528.580540540537,1075.5416423259232,16289.37243243244,1109.577338234501,59729.72972972975,0.08533866668423332,0.07631977782462214,0.08704717636885245,0.10345026503333488,3.4608206626529188,31.30813749667056,31.30813749667056,31.683793157208804,31.683793157208804
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.01,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.287859622457,108000.0,30000.0,1187.248548180586,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.0203029772161076,0.8260043264799332,0.8270651885688225,0.8272423014364725,0.8272423014364725
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.01,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9864869561547,108000.0,30000.0,1187.248548180586,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,2.9665021885526963,0.9460793027284499,0.9476740895502147,0.9479406035270134,0.9479406035270134
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.01,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.284396093122,108000.0,30000.0,1187.248548180586,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.13462800407905,0.7820028576185698,0.7832045524929439,0.7834050854890122,0.7834050854890122
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.01,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.7940995754275,108000.0,30000.0,1187.2485481805859,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.235114286385895,0.7370943569673498,0.7384648886361405,0.7386989505660679,0.7386989505660679
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.03,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.287859622457,108000.0,30000.0,1187.2485481805859,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.02703787073728,1.0157858192883986,1.036856805538809,1.03806039211726,1.03806039211726
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.03,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9864869561547,108000.0,30000.0,1187.2485481805859,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,2.973119106191992,1.016599801567468,1.0309919572022999,1.0318153124151659,1.0318153124151659
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.03,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.284396093122,108000.0,30000.0,1187.248548180586,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.142458961006264,0.9970450105838724,1.0169104469151042,1.0180346716694475,1.0180346716694475
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.03,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.7940995754275,108000.0,30000.0,1187.248548180586,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.2417867047841256,0.8184907107914752,0.8326973835867924,0.8335067209835101,0.8335067209835101
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.1,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.287859622457,108000.0,30000.0,1187.2485481805863,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.0458945539144193,2.005569797717673,2.079978437525395,2.0841713164818008,2.0841713164818008
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.1,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9864869561547,108000.0,30000.0,1187.2485481805859,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,2.990233452080136,1.857272342587494,1.9147681940863968,1.9180096070978019,1.9180096070978019
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.1,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.284396093122,108000.0,30000.0,1187.248548180586,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.163854533067006,1.977795079978249,2.036013000929585,2.0392713237656697,2.0392713237656697
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.1,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.7940995754275,108000.0,30000.0,1187.2485481805863,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.2605116551345072,1.6704282605645564,1.7154631502529827,1.7179723926136055,1.7179723926136055
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.3,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.287859622457,108000.0,30000.0,1187.2485481805859,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.0876358791870615,4.143009248071035,4.300551359151509,4.309215420565668,4.309215420565668
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.3,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9864869561547,108000.0,30000.0,1187.2485481805859,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.025411026069106,3.627861281181486,3.7562153819809856,3.763279313230264,3.763279313230264
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.3,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.284396093122,108000.0,30000.0,1187.248548180586,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.2057761924253527,3.7306669793080616,3.832208463285239,3.8377398774329787,3.8377398774329787
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,0.3,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.7940995754275,108000.0,30000.0,1187.2485481805859,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.2974062448861376,3.114358047258902,3.1804162717096576,3.1839308896830514,3.1839308896830514
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,1.0,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.287859622457,108000.0,30000.0,1187.2485481805859,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.1844860170432936,8.045182184206142,8.119167489182505,8.122086761955831,8.122086761955831
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,1.0,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9864869561547,108000.0,30000.0,1187.2485481805859,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.1050324434402197,6.991720388081525,7.07315730349425,7.076683407152745,7.076683407152745
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,1.0,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.284396093122,108000.0,30000.0,1187.2485481805859,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.28750775143574,6.383463100395207,6.384527709707052,6.384542809388753,6.384542809388753
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,1.0,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.7940995754275,79699.69969969969,21735.542702702704,1185.004103989266,nan,nan,nan,0.07909871319222063,0.07238028352531096,0.000938318999141747,0.0014215597081674858,3.365678080171243,4.938879449218556,4.939456362484113,4.939459001583771,4.939459001583771
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,3.0,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.287859622457,108000.0,30000.0,1187.248548180586,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.306518913941723,10.946068679882915,10.948432238646241,10.948445163807655,10.948445163807655
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,3.0,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9864869561547,108000.0,30000.0,1187.2485481805859,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.206166679280218,9.545280029618903,9.552459849988825,9.552477308624855,9.552477308624855
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,3.0,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.284396093122,78498.49849849856,21407.953513513534,1176.1107376151076,nan,nan,nan,0.07909871319222063,0.07238028352531096,0.0038107078869808945,0.00715510622496085,3.3714116266880363,8.564774032711401,8.566664488614808,8.566713756030433,8.566713756030433
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,3.0,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.7940995754275,67337.33733733738,18364.103963963975,1099.9340538795095,nan,nan,nan,0.07909871319222063,0.07238028352531096,0.03480335854681111,0.060765528346444775,3.425022048809521,6.611036411652226,6.612610029704099,6.612617560871009,6.612617560871009
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,10.0,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.287859622457,77847.84784784784,21230.509369369367,1171.3498883265083,nan,nan,nan,0.07909871319222063,0.07238028352531096,0.004107904014744984,0.007721158861432986,3.37197767932451,13.828405672415641,13.84005123537776,13.840129439137822,13.840129439137822
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,10.0,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9864869561547,108000.0,30000.0,1187.248548180586,nan,nan,nan,0.07909871319222063,0.07238028352531096,nan,nan,3.267067018280305,11.856999306089081,11.86353116287307,11.863701308435514,11.863701308435514
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,10.0,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.284396093122,67587.58758758767,18432.351711711734,1101.514263319455,nan,nan,nan,0.07909871319222063,0.07238028352531096,0.03119557762072645,0.055818897808329826,3.4200754182714053,11.034233430325362,11.042776171240966,11.042872332632918,11.042872332632918
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,10.0,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.7940995754275,58478.478478478486,15948.133693693697,1047.7713012882896,21476.201261261278,1177.9523847942278,78748.74874874881,0.07909871319222063,0.07238028352531096,0.05990030382258135,0.09507874757726942,3.4593352680403457,8.752031989299727,8.755121856362818,8.75519700092415,8.75519700092415
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,30.0,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.287859622457,69389.3893893894,18923.735495495497,1113.0648125888683,20575.330990990988,1154.114636800201,75445.44544544542,0.07909871319222063,0.07238028352531096,0.021511346023955137,0.03529869680013453,3.399555217263211,14.825534899722319,14.831795462017613,14.831976154863858,14.831976154863858
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,30.0,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9864869561547,108000.0,30000.0,1187.248548180586,21749.19225225223,1185.3775918378806,79749.74974974967,0.07909871319222063,0.07238028352531096,nan,nan,3.3051964974995727,12.1016142207115,12.1190187561524,12.119055897176695,12.119055897176695
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,30.0,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.284396093122,61731.731731731685,16835.354414414403,1066.0736315431757,20425.18594594594,1150.2409782474208,74894.89489489487,0.07909871319222063,0.07238028352531096,0.050022565596001926,0.08068589827565109,3.4449424187387265,12.056275242817499,12.067849110879166,12.068023359313834,12.068023359313834
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,30.0,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.7940995754275,53473.47347347346,14583.178738738738,1021.5482749235128,18869.137297297286,1111.7664119338453,69189.18918918914,0.07909871319222063,0.07238028352531096,0.07460199055548696,0.10776531785418841,3.472021838317264,10.213977954266998,10.219199806161281,10.219218013818502,10.219218013818502
c,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,100.0,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.287859622457,63383.383383383385,17285.78954954955,1075.744727166556,18309.505765765767,1098.674106847719,67137.13713713714,0.07909871319222063,0.07238028352531096,0.03182120589229869,0.04021422058219448,3.4044707410363473,14.589849687874457,14.616311753902455,14.616578945283523,14.616578945283523
